"Empresa_Aerea";"N_Voo";"Aeroporto_Origem_Designador_OACI";"Aeroporto_Origem_Nome_UF_Pais ";"Aeroporto_Destino_Designador_OACI";"Aeroporto_Destino_Nome_UF_Pais";"Etapas_Previstas";"Percentuais_de_Cancelamentos";"Percentuais_de_Atrasos_superiores_a_30_minutos";"Percentuais_de_Atrasos_superiores_a_60_minutos"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"9123";"SBNF";"MINISTRO VICTOR KONDER(SC, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1279";"SBNF";"MINISTRO VICTOR KONDER(SC, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"25";"12";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"2115";"SBNM";"SANTO ÂNGELO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"12";"8,33";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"2131";"SBPF";"LAURO KURTZ(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"12";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1953";"SBPJ";"BRIGADEIRO LYSIAS RODRIGUES(TO, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"22";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1723";"SBPJ";"BRIGADEIRO LYSIAS RODRIGUES(TO, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"22";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1769";"SBPJ";"BRIGADEIRO LYSIAS RODRIGUES(TO, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"9077";"SBPK";"PELOTAS(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"13";"7,69";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"2127";"SBPK";"PELOTAS(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"13";"15,38";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1609";"SBPL";"SENADOR NILO COELHO(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"25";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3689";"SBPP";"PONTA PORÃ(MS, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"22";"18,18";"9,09";"4,55"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1755";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1415";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"5";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1811";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"5";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"2107";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"4";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1872";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"5";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7492";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"4";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"2106";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"4";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1423";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1893";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1603";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1477";"SBPV";"GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA(RO, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"3,33";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1797";"SBRB";"PLÁCIDO DE CASTRO(AC, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"13";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1798";"SBRB";"PLÁCIDO DE CASTRO(AC, BRASIL)";"SBCZ";"CRUZEIRO DO SUL(AC, BRASIL)";"18";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1796";"SBRB";"PLÁCIDO DE CASTRO(AC, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"12";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1747";"SBRB";"PLÁCIDO DE CASTRO(AC, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"12";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1799";"SBRB";"PLÁCIDO DE CASTRO(AC, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"17";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1809";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"19";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1553";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"25";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3649";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBMS";"DIX-SEPT ROSADO(RN, BRASIL)";"29";"6,9";"3,45";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1801";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"11";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"9055";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"12";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1793";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"18";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1537";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1775";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"25";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1557";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"5";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"2099";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"9039";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"17";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"2093";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7752";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"4";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1413";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"26";"3,85";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1901";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"29";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1621";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1615";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"25";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3648";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SNRU";"OSCAR LARANJEIRAS(PE, BRASIL)";"9";"22,22";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1551";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1759";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"12";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1559";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"26";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1025";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"23";"4,35";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1029";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"29";"3,45";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1019";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"30";"3,33";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1031";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"27";"3,7";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1011";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"25";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1033";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"23";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1035";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"29";"3,45";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1037";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"24";"8,33";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1763";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1007";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"25";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1039";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"28";"7,14";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1013";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"25";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1765";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1005";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1041";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"5";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1043";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"25";"4";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1045";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"26";"3,85";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1015";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1047";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"26";"3,85";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1049";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"26";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1051";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"24";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1721";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1733";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1743";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"18";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1009";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"30";"3,33";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1017";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"25";"4";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1021";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"26";"3,85";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1711";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"12";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1023";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"30";"6,67";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1003";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"25";"4";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1719";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1027";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"25";"8";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1367";"SBRP";"LEITE LOPES(SP, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"26";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1591";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7466";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"4";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1539";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1541";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"26";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1773";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"5";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"1817";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"26";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"2055";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"30";"0";"0";"0"
